id_sensor; timestamp; temperatura; humedad; CO2; volatiles
112.1;1714846383401;29.94;100.53;48;2.38
112.1;1714846383570;84.71;41.98;54;0.47
112.1;1714846384410;51.01;67.30;333;0.39
112.1;1714846385831;94.06;170.36;215;1.30
112.1;1714846386439;13.82;52.41;488;0.42
112.1;1714846387319;34.44;121.16;86;0.34
112.1;1714846387736;9.05;32.27;406;0.48
112.1;1714846389499;5.82;98.13;456;2.71
112.1;1714846390542;45.11;25.23;0;0.71
112.1;1714846391138;66.18;170.65;230;0.00
112.1;1714846393674;65.05;141.95;445;1.83
112.1;1714846394132;15.89;48.67;140;2.73
112.1;1714846394521;40.30;163.12;372;0.19
112.1;1714846395100;60.27;151.06;62;1.60
112.1;1714846395798;57.73;119.76;14;0.48
112.1;1714846398275;9.70;100.92;196;0.92
112.1;1714846398446;99.09;109.09;167;0.36
112.1;1714846398997;33.62;10.06;213;2.27
112.1;1714846402562;0.72;136.42;196;0.96
112.1;1714846403155;79.42;81.62;139;0.91
112.1;1714846403741;74.47;74.89;93;0.33
112.1;1714846403984;51.26;145.43;91;2.96
112.1;1714846404726;28.36;118.02;209;2.22
112.1;1714846405100;79.14;93.77;162;0.90
112.1;1714846405864;40.90;15.02;162;1.02
112.1;1714846407351;57.26;101.77;330;0.56
112.1;1714846407549;21.86;153.21;196;2.62
112.1;1714846408145;61.02;170.63;8;2.89
112.1;1714846408369;22.47;177.05;399;1.37
112.1;1714846410785;15.30;16.65;409;2.16
112.1;1714846411580;34.96;23.80;351;2.64
112.1;1714846412016;21.93;83.97;231;0.66
112.1;1714846414865;51.94;48.29;345;0.46
112.1;1714846415242;76.26;35.54;75;0.11
112.1;1714846415660;74.30;1.60;97;1.32
112.1;1714846415830;16.00;35.06;185;2.97
112.1;1714846416019;44.55;72.48;398;1.99
112.1;1714846417537;47.58;76.55;9;2.75
112.1;1714846417929;53.55;121.83;36;0.34
112.1;1714846419172;51.45;109.67;386;1.70
112.1;1714846419780;95.73;134.62;177;2.25
112.1;1714846420404;70.38;180.16;334;1.09
112.1;1714846420518;35.64;16.91;179;1.93
112.1;1714846582709;87.74;25.93;168;0.16
112.1;1714846583067;51.87;78.55;77;0.20
112.1;1714846584146;37.31;157.08;107;2.63
112.1;1714846584986;23.76;62.30;133;2.51
112.1;1714846585830;67.09;64.82;160;0.55
112.1;1714846586251;51.08;44.99;149;1.54
112.1;1714846589616;68.25;178.44;444;0.74
112.1;1714846590159;74.30;64.22;125;1.33
112.1;1714846591797;39.58;138.80;359;0.45
112.1;1714846592031;67.39;51.57;434;1.72
112.1;1714846592827;38.95;122.88;211;1.38
112.1;1714846596054;57.75;179.26;144;1.94
112.1;1714846597037;65.07;159.12;391;0.29
112.1;1714846597948;12.58;170.45;83;1.14
112.1;1714846599546;95.19;182.34;100;0.34
112.1;1714846600756;46.28;42.26;125;0.69
112.1;1714846601454;12.99;91.71;386;0.40
112.1;1714846603080;37.11;13.92;257;2.43
112.1;1714846603676;88.38;72.54;492;2.73
112.1;1714846604708;60.49;186.33;155;2.88
112.1;1714846606025;96.19;25.82;264;0.69
112.1;1714846608099;26.74;176.01;189;0.52
112.1;1714846609204;27.51;147.61;171;0.88
112.1;1714846610529;30.50;17.27;334;2.33
112.1;1714846611058;0.75;53.33;63;0.56
112.1;1714846611430;35.15;31.96;339;1.55
112.1;1714846611788;68.59;162.68;27;0.37
112.1;1714846612828;21.69;171.87;377;0.78
112.1;1714846613424;45.36;15.34;3;2.78
112.1;1714846616502;3.32;35.45;359;1.53
112.1;1714846618270;33.10;102.96;354;1.00
112.1;1714846619464;36.51;87.55;174;2.25
112.1;1714846619792;14.52;182.71;338;0.54
112.1;1714846620367;70.24;141.21;110;1.36
