id_sensor; timestamp; temperatura; humedad; CO2; volatiles
112.1;1713264386833;40.17;165.95;145;2.82
id_sensor; timestamp; temperatura; humedad; CO2; volatiles
112.1;1713264386832;2.31;1.80;426;0.10
112.1;1713264386997;4.71;8.28;60;2.45
112.1;1713264386998;43.88;86.05;349;2.27
112.1;1713264387000;39.94;54.26;32;2.81
112.1;1713264387572;14.60;26.21;11;0.64
112.1;1713264387914;66.80;105.47;222;0.68
112.1;1713264387943;50.27;132.29;487;1.80
112.1;1713264389269;24.97;14.10;142;2.98
112.1;1713264389347;90.70;5.00;428;1.23
112.1;1713264389458;46.82;84.28;150;1.06
112.1;1713264389926;16.70;149.43;60;1.23
112.1;1713264390085;4.87;20.36;425;0.50
112.1;1713264390405;87.61;59.12;431;2.65
112.1;1713264390647;28.51;174.66;123;2.86
112.1;1713264391523;95.83;3.79;75;0.04
112.1;1713264392283;46.15;63.38;54;2.94
112.1;1713264393134;99.34;61.59;397;0.77
112.1;1713264393876;81.49;4.62;433;0.92
112.1;1713264394804;64.82;126.13;99;2.86
112.1;1713264394897;23.02;93.79;48;2.60
112.1;1713264395367;39.38;92.86;165;1.04
112.1;1713264396499;28.42;53.24;36;0.53
112.1;1713264396793;26.44;82.70;181;2.63
112.1;1713264396806;21.46;15.18;477;0.11
112.1;1713264397116;62.73;62.22;387;0.91
112.1;1713264397436;42.10;132.12;92;2.18
112.1;1713264397870;17.89;195.32;301;2.76
112.1;1713264397957;7.53;34.22;114;2.53
112.1;1713264398624;9.79;140.60;0;0.52
112.1;1713264399469;62.24;1.92;154;1.31
112.1;1713264399890;65.39;1.65;212;2.81
112.1;1713264400194;68.37;125.39;332;2.76
112.1;1713264400583;21.68;160.44;139;0.87
112.1;1713264400959;58.12;74.79;443;0.15
112.1;1713264402055;82.91;130.90;458;0.26
112.1;1713264403854;93.66;158.63;88;1.37
112.1;1713264404144;49.79;174.21;381;0.88
112.1;1713264404186;79.42;143.11;150;0.53
112.1;1713264404380;8.39;169.10;128;1.41
112.1;1713264404782;82.13;6.69;357;2.49
112.1;1713264405615;87.78;35.34;314;1.40
112.1;1713264405707;80.95;12.30;421;2.42
112.1;1713264406501;4.92;32.49;265;1.65
112.1;1713264406790;87.99;155.52;353;1.06
112.1;1713264406951;25.83;171.65;365;1.49
112.1;1713264406984;40.76;152.66;101;1.35
112.1;1713264410019;68.34;13.23;110;2.23
112.1;1713264410129;71.30;149.59;228;2.37
112.1;1713264410591;73.46;101.38;73;1.26
112.1;1713264410670;70.18;72.61;372;2.00
112.1;1713264410872;34.81;161.96;59;2.92
112.1;1713264411563;61.14;148.93;193;0.31
112.1;1713264411607;37.31;33.97;172;0.90
112.1;1713264411686;45.68;109.60;30;1.13
112.1;1713264412311;97.10;66.63;220;2.49
112.1;1713264412514;39.32;27.07;284;1.66
112.1;1713264412858;78.19;138.87;167;2.40
112.1;1713264413365;74.31;166.62;128;1.94
112.1;1713264414726;29.23;123.37;170;1.04
112.1;1713264414873;12.86;46.87;355;2.36
112.1;1713264415299;14.74;86.60;320;1.53
112.1;1713264415404;56.03;32.03;223;0.85
112.1;1713264415815;25.85;2.65;68;0.92
112.1;1713264416648;0.43;145.46;49;0.64
112.1;1713264417775;98.18;150.00;246;0.16
112.1;1713264417794;62.65;39.84;365;0.06
112.1;1713264418793;65.32;54.50;24;0.40
112.1;1713264419647;63.13;30.01;69;1.17
112.1;1713264419747;96.74;80.73;391;1.95
112.1;1713264420565;5.08;8.55;2;1.67
112.1;1713264420611;72.54;82.23;107;0.97
112.1;1713264420899;14.88;158.79;418;0.07
112.1;1713264420955;26.98;94.62;157;2.77
112.1;1713264421156;8.18;1.57;216;0.41
112.1;1713264422763;15.16;164.53;480;1.15
112.1;1713264423420;17.25;152.61;61;2.88
112.1;1713264423498;99.69;101.65;35;2.29
112.1;1713264423674;43.64;158.09;358;1.18
112.1;1713264426006;50.56;53.16;358;2.63
112.1;1713264426770;65.71;34.84;493;1.09
112.1;1713264428152;99.02;159.27;433;0.74
112.1;1713264428261;71.92;67.33;315;0.86
112.1;1713264429462;93.80;17.56;107;2.77
112.1;1713264429744;79.04;14.59;170;1.31
112.1;1713264430842;16.21;174.06;83;2.12
112.1;1713264431117;14.02;159.90;290;1.27
112.1;1713264431891;50.58;191.95;255;0.75
112.1;1713264432218;41.22;19.80;45;2.99
112.1;1713264433069;12.07;190.89;244;1.48
112.1;1713264433241;12.05;140.86;456;2.69
112.1;1713264433288;57.11;182.51;58;1.48
112.1;1713264433380;58.68;66.93;216;2.36
112.1;1713264434016;20.50;149.55;414;1.64
112.1;1713264435750;87.51;94.62;446;2.46
112.1;1713264436705;38.72;80.97;241;2.86
112.1;1713264436732;88.90;102.90;43;2.89
