id_sensor; timestamp; temperatura; humedad; CO2; volatiles
101.2;1714907910752;59.63;96.69;386;0.26
101.2;1714907911002;71.35;199.71;264;0.03
101.2;1714907912710;89.47;180.85;170;2.43
101.2;1714907913115;27.75;81.24;126;0.93
101.2;1714907913506;56.70;87.41;41;0.84
101.2;1714907913848;50.48;10.97;69;2.95
101.2;1714907915569;76.38;31.34;314;1.75
101.2;1714907915992;55.74;165.01;27;1.13
101.2;1714907916181;40.24;94.39;322;2.58
101.2;1714907917395;66.43;1.32;325;2.35
101.2;1714907918846;86.96;0.62;404;2.13
101.2;1714907919662;77.58;65.14;273;2.10
101.2;1714907919879;25.96;181.14;206;0.98
101.2;1714907920296;31.62;137.78;316;1.12
101.2;1714907920706;54.27;173.01;122;2.57
101.2;1714907921736;29.93;16.96;363;0.94
101.2;1714907922892;66.26;128.54;389;1.57
101.2;1714907923810;49.12;53.32;321;0.93
101.2;1714907926301;99.10;62.23;186;2.52
101.2;1714907930462;2.50;121.49;208;0.07
101.2;1714907933393;26.79;27.29;346;1.73
101.2;1714907933738;0.36;192.17;233;2.71
101.2;1714907935161;44.93;102.48;312;2.05
101.2;1714907935613;51.04;171.53;145;2.65
101.2;1714907936644;49.97;143.89;48;0.62
101.2;1714907937238;9.78;91.61;66;1.38
101.2;1714907937877;72.99;96.11;129;1.93
101.2;1714907940647;4.08;40.44;323;2.88
101.2;1714907941398;80.82;107.66;222;0.99
101.2;1714907943097;14.62;147.51;9;0.65
101.2;1714907945795;83.15;121.52;308;2.43
101.2;1714907948056;27.44;171.20;50;0.05
101.2;1714907948492;96.54;78.21;152;2.78
101.2;1714907949135;42.22;3.21;265;0.11
