id_sensor; timestamp; temperatura; humedad; CO2; volatiles
114.1;1714846385424;52.39;107.10;299;2.10
114.1;1714846385642;15.86;160.25;355;2.62
114.1;1714846388110;4.98;172.83;127;2.47
114.1;1714846388530;52.72;186.49;475;1.83
114.1;1714846390729;94.18;80.32;423;2.36
114.1;1714846391563;98.09;89.64;381;2.23
114.1;1714846392009;37.24;167.38;167;2.82
114.1;1714846393025;37.32;196.35;257;2.52
114.1;1714846393349;43.78;171.63;301;2.30
114.1;1714846393798;39.93;22.45;413;2.43
114.1;1714846394933;40.81;87.90;283;1.08
114.1;1714846395276;52.23;48.19;391;0.63
114.1;1714846395629;40.09;93.34;56;2.57
114.1;1714846399490;27.89;73.19;478;2.52
114.1;1714846401971;44.93;157.38;309;2.13
114.1;1714846402750;43.41;119.62;248;0.82
114.1;1714846403580;92.16;33.13;412;2.60
114.1;1714846406460;29.47;196.39;240;0.15
114.1;1714846407718;87.24;31.50;414;2.36
114.1;1714846408742;43.65;115.94;451;2.53
114.1;1714846413498;55.59;58.32;300;0.48
114.1;1714846415461;90.98;25.18;297;2.07
114.1;1714846417008;61.52;77.46;275;1.70
114.1;1714846417179;26.75;154.19;135;1.68
114.1;1714846418131;11.63;147.26;437;0.97
114.1;1714846420188;30.85;177.18;126;2.28
114.1;1714846420966;36.08;134.76;243;1.42
114.1;1714846421606;69.54;3.15;270;2.90
114.1;1714846421810;80.00;185.44;3;0.93
114.1;1714846422027;56.63;197.11;378;0.54
114.1;1714846582510;57.16;161.27;424;1.16
114.1;1714846583447;91.59;120.26;351;1.21
114.1;1714846583819;8.55;132.31;432;2.58
114.1;1714846584767;52.53;147.55;491;1.91
114.1;1714846585362;96.88;73.73;101;1.84
114.1;1714846587651;53.39;181.25;236;1.71
114.1;1714846590378;92.44;98.33;262;0.13
114.1;1714846590768;60.38;177.96;460;1.65
114.1;1714846594014;76.38;184.01;13;2.22
114.1;1714846595866;25.29;161.41;75;0.19
114.1;1714846597361;87.69;180.05;448;1.97
114.1;1714846598328;23.80;59.78;64;2.08
114.1;1714846601147;94.38;128.04;27;0.94
114.1;1714846602014;96.50;113.06;58;2.47
114.1;1714846602407;7.23;52.31;121;0.31
114.1;1714846603500;43.68;163.80;43;1.90
114.1;1714846604273;35.07;48.60;381;0.66
114.1;1714846605182;36.04;160.03;226;1.40
114.1;1714846606868;47.86;6.31;410;1.46
114.1;1714846607450;60.24;33.44;490;2.67
114.1;1714846609035;54.12;175.17;179;1.12
114.1;1714846609767;85.50;114.52;147;0.87
114.1;1714846609983;7.30;181.22;33;0.42
114.1;1714846610326;51.27;38.11;316;2.51
114.1;1714846611584;2.52;88.56;410;2.38
114.1;1714846612191;13.66;73.66;153;2.19
114.1;1714846612577;27.71;125.10;340;0.30
114.1;1714846614521;48.27;194.93;264;0.64
114.1;1714846617081;96.59;124.93;367;2.72
114.1;1714846617517;13.38;35.25;92;2.84
114.1;1714846619280;76.35;147.22;270;1.26
114.1;1714846621238;93.76;4.18;295;0.32
