id_sensor; timestamp; temperatura; humedad; CO2; volatiles
1103.2;1714907911190;84.17;78.32;89;0.01
1103.2;1714907913303;29.21;147.98;9;0.28
1103.2;1714907914084;84.60;75.48;258;2.93
1103.2;1714907916773;60.49;11.40;263;2.29
1103.2;1714907920501;19.21;67.30;26;0.19
1103.2;1714907922533;74.42;190.75;7;1.41
1103.2;1714907924644;35.00;142.33;195;2.81
1103.2;1714907925317;15.45;143.39;263;1.04
1103.2;1714907928737;87.65;115.20;144;0.65
1103.2;1714907929512;61.15;64.30;421;1.03
1103.2;1714907929731;14.68;163.33;173;0.22
1103.2;1714907930902;79.06;77.24;482;1.82
1103.2;1714907932025;68.21;100.71;5;0.13
1103.2;1714907932395;12.60;56.81;356;1.68
1103.2;1714907933943;46.57;169.67;16;1.35
1103.2;1714907934129;88.08;150.59;168;0.54
1103.2;1714907938096;39.59;43.21;185;2.10
1103.2;1714907938768;42.78;108.48;108;0.13
1103.2;1714907942891;20.57;173.57;409;2.51
1103.2;1714907944968;84.29;36.44;487;1.24
1103.2;1714907945577;43.29;50.46;292;2.86
1103.2;1714907946653;14.08;67.44;226;1.08
1103.2;1714907949336;38.34;196.80;256;1.82
1103.2;1714907949558;15.99;127.39;366;1.48
