id_sensor; timestamp; temperatura; humedad; CO2; volatiles
2103.1;1713264386946;56.90;46.95;274;0.04
2103.1;1713264387821;73.95;149.19;289;1.93
2103.1;1713264388007;39.47;91.94;90;1.82
2103.1;1713264388630;72.22;128.93;323;0.04
2103.1;1713264388926;79.81;0.33;210;2.28
2103.1;1713264389004;20.95;9.29;36;0.66
2103.1;1713264389428;9.16;43.75;180;2.54
2103.1;1713264390520;27.40;52.83;425;2.12
2103.1;1713264391017;87.14;52.28;433;1.07
2103.1;1713264391057;71.18;171.15;411;0.47
2103.1;1713264391736;85.09;89.89;367;1.87
2103.1;1713264392006;67.16;151.60;24;0.45
2103.1;1713264392255;70.87;180.23;176;2.51
2103.1;1713264392341;77.79;41.54;123;0.35
2103.1;1713264392394;80.96;31.47;308;0.49
2103.1;1713264392451;12.89;168.24;112;1.05
2103.1;1713264392582;24.43;3.87;173;3.00
2103.1;1713264392658;49.87;113.41;457;1.08
2103.1;1713264392735;31.69;111.80;403;1.25
2103.1;1713264393349;80.36;35.68;11;2.91
2103.1;1713264393439;72.12;180.91;42;1.14
2103.1;1713264393503;77.82;104.52;308;2.18
2103.1;1713264393644;18.51;25.47;251;1.88
2103.1;1713264393956;46.63;52.46;163;1.47
2103.1;1713264394279;49.14;65.38;284;2.93
2103.1;1713264394541;40.96;123.57;75;1.41
2103.1;1713264394665;64.69;179.32;433;1.10
2103.1;1713264394747;86.82;69.99;103;2.66
2103.1;1713264394975;22.49;100.46;14;1.20
2103.1;1713264395320;30.66;135.55;50;2.64
2103.1;1713264395784;55.92;80.58;409;0.60
2103.1;1713264396482;40.39;76.65;133;2.69
2103.1;1713264397765;93.66;54.82;329;0.27
2103.1;1713264398243;4.34;54.41;341;1.37
2103.1;1713264398453;89.72;99.93;353;2.97
2103.1;1713264398566;25.93;48.46;4;1.08
2103.1;1713264399234;84.03;199.56;156;0.53
2103.1;1713264399263;19.65;32.43;20;1.64
2103.1;1713264399694;75.91;13.70;161;1.94
2103.1;1713264400154;95.01;174.65;485;0.97
2103.1;1713264400386;31.06;113.64;493;0.85
2103.1;1713264401494;11.14;3.18;310;0.60
2103.1;1713264401686;3.48;171.01;153;2.15
2103.1;1713264402568;74.18;185.90;328;0.27
2103.1;1713264406603;22.95;76.95;441;1.75
2103.1;1713264406750;1.43;49.52;402;0.71
2103.1;1713264407265;65.36;181.19;123;1.82
2103.1;1713264407421;84.45;71.48;108;1.28
2103.1;1713264407932;17.94;173.53;36;2.90
2103.1;1713264408293;83.13;85.26;312;1.20
2103.1;1713264409399;35.32;24.83;431;2.18
2103.1;1713264409450;37.19;33.66;475;2.09
2103.1;1713264409554;15.43;91.47;22;2.77
2103.1;1713264409879;6.03;77.11;216;0.75
2103.1;1713264410298;57.47;169.72;68;1.34
2103.1;1713264410783;14.81;70.59;229;1.19
2103.1;1713264410903;73.61;127.60;335;0.64
2103.1;1713264412318;1.41;116.36;237;0.30
2103.1;1713264413179;48.15;3.13;402;1.56
2103.1;1713264414030;32.20;77.60;12;0.03
2103.1;1713264414622;10.32;141.03;384;1.16
2103.1;1713264414931;88.28;72.11;272;2.22
2103.1;1713264415673;57.07;164.05;292;1.27
2103.1;1713264415722;16.09;83.14;210;1.74
2103.1;1713264416068;16.10;172.30;364;2.45
2103.1;1713264416479;18.65;59.63;229;0.37
2103.1;1713264416552;24.05;116.42;271;2.25
2103.1;1713264417199;25.91;20.92;111;0.87
2103.1;1713264417281;25.20;45.18;316;1.50
2103.1;1713264418219;99.64;116.86;113;2.88
2103.1;1713264418545;54.34;116.94;350;1.21
2103.1;1713264419032;16.25;88.06;126;2.19
2103.1;1713264419847;28.90;74.74;316;0.25
2103.1;1713264420246;13.51;75.38;121;0.18
2103.1;1713264420997;47.17;154.19;38;2.72
2103.1;1713264421288;27.27;192.19;239;2.61
2103.1;1713264421443;75.29;2.61;289;2.52
2103.1;1713264421796;52.42;176.51;331;1.35
2103.1;1713264422744;37.76;11.23;58;1.33
2103.1;1713264422885;35.74;164.05;342;1.90
2103.1;1713264423040;10.95;107.40;164;2.73
2103.1;1713264424364;98.32;162.64;397;1.34
2103.1;1713264425209;25.28;190.99;298;0.10
2103.1;1713264425237;65.47;185.04;304;1.48
2103.1;1713264425625;39.79;80.84;462;0.41
2103.1;1713264425941;92.83;184.03;356;0.53
2103.1;1713264426575;61.31;18.24;194;2.21
2103.1;1713264426871;67.55;170.31;282;2.48
2103.1;1713264427075;1.72;100.26;17;2.35
2103.1;1713264427580;16.38;147.72;290;0.61
2103.1;1713264427971;12.72;76.71;377;1.37
2103.1;1713264428619;61.76;38.29;213;0.49
2103.1;1713264429193;1.69;19.69;330;2.45
2103.1;1713264430767;93.19;75.20;87;2.42
2103.1;1713264431978;31.78;149.47;228;0.64
2103.1;1713264432469;93.96;82.95;463;1.26
2103.1;1713264435032;30.18;196.64;380;2.93
2103.1;1713264435127;9.59;106.27;91;0.34
2103.1;1713264435548;59.29;161.46;21;1.50
2103.1;1713264435940;93.80;71.51;16;2.59
2103.1;1713264436403;41.14;17.49;328;0.62
2103.1;1713264437425;1.25;124.01;22;2.94
2103.1;1713264437446;51.41;175.62;126;2.68
2103.1;1713264437587;11.44;192.36;247;0.76
2103.1;1713264437867;33.52;195.50;222;2.06
2103.1;1713264438792;42.09;46.60;480;1.16
2103.1;1713264439043;37.63;13.05;479;0.70
2103.1;1713264440902;11.19;58.09;145;2.49
2103.1;1713264441472;22.51;3.85;395;1.98
2103.1;1713264441692;56.79;81.90;425;0.21
2103.1;1713264441950;31.81;54.05;123;2.66
2103.1;1713264442799;58.60;175.46;237;0.86
2103.1;1713264442925;75.11;56.62;82;0.52
2103.1;1713264443733;64.03;162.61;262;0.79
2103.1;1713264444384;42.30;167.30;115;1.54
2103.1;1713264445344;16.28;140.93;153;1.04
2103.1;1713264445664;0.09;137.51;325;0.82
2103.1;1713264446237;75.66;156.83;197;2.08
2103.1;1713264447010;11.40;65.10;168;1.48
2103.1;1713264447201;41.35;169.39;224;2.10
2103.1;1713264448084;63.99;155.29;121;2.79
2103.1;1713264448143;57.02;83.44;213;0.84
2103.1;1713264448517;80.80;10.83;129;0.94
2103.1;1713264448800;13.60;187.34;460;1.86
2103.1;1713264448870;18.92;50.60;13;2.55
2103.1;1713264449757;26.87;12.58;476;1.76
2103.1;1713264450189;66.03;44.41;451;2.43
2103.1;1713264450394;16.11;170.91;347;2.26
2103.1;1713264450473;52.09;15.98;45;2.83
2103.1;1713264451115;93.43;19.21;396;2.21
2103.1;1713264453933;39.76;15.95;189;0.72
2103.1;1713264454380;41.69;67.47;168;2.46
2103.1;1713264454859;53.47;44.42;219;0.89
2103.1;1713264455001;77.94;33.21;282;0.08
2103.1;1713264455643;92.83;18.92;38;2.68
2103.1;1713264456255;11.83;193.98;377;1.68
2103.1;1713264456647;35.69;8.98;269;0.42
2103.1;1713264457320;76.58;40.61;451;2.18
2103.1;1713264458214;39.97;167.74;242;1.73
2103.1;1713264458439;0.57;13.66;393;2.38
2103.1;1713264459194;72.80;163.14;224;2.52
2103.1;1713264460021;11.83;171.19;217;2.49
2103.1;1713264460112;29.91;158.13;170;1.75
2103.1;1713264460200;24.61;102.49;281;2.59
2103.1;1713264460375;96.51;197.73;421;0.76
2103.1;1713264461991;83.27;162.93;481;1.58
2103.1;1713264463219;3.24;24.31;352;2.25
2103.1;1713264463538;16.75;95.48;340;1.63
2103.1;1713264463739;55.76;20.02;34;1.83
