id_sensor; timestamp; temperatura; humedad; CO2; volatiles
101.2;1714846383785;80.85;141.00;74;2.41
101.2;1714846385219;96.04;112.72;267;0.27
101.2;1714846386251;95.51;38.86;256;2.05
101.2;1714846387066;6.24;64.42;454;0.53
101.2;1714846388312;59.26;165.56;322;2.10
101.2;1714846388933;10.20;15.51;114;1.70
101.2;1714846389124;85.08;176.82;36;2.59
101.2;1714846389298;41.95;51.84;137;2.66
101.2;1714846389899;99.67;82.31;102;0.01
101.2;1714846392820;79.42;118.40;486;2.16
101.2;1714846393971;94.48;113.97;285;2.98
101.2;1714846395471;93.15;112.84;418;1.95
101.2;1714846396158;32.70;27.53;387;2.32
101.2;1714846399677;71.45;84.10;412;0.82
101.2;1714846400534;88.13;106.31;237;1.71
101.2;1714846402174;25.38;115.88;192;1.99
101.2;1714846402953;24.10;104.90;131;1.35
101.2;1714846403374;49.17;195.38;426;1.27
101.2;1714846405479;20.31;48.98;333;1.51
101.2;1714846405679;92.68;103.24;162;1.58
101.2;1714846406645;87.48;120.69;468;0.96
101.2;1714846406958;94.84;171.67;285;1.45
101.2;1714846408913;63.41;24.74;288;0.27
101.2;1714846409287;40.84;197.07;384;0.21
101.2;1714846409708;65.46;172.11;494;0.44
101.2;1714846410567;30.80;199.11;326;1.00
101.2;1714846411175;94.92;159.03;350;1.94
101.2;1714846413265;36.97;185.80;369;1.13
101.2;1714846419407;14.12;191.71;483;2.87
101.2;1714846419576;88.08;79.02;303;0.52
101.2;1714846420734;91.05;144.22;214;0.46
101.2;1714846583288;89.61;90.02;99;2.59
101.2;1714846584347;66.88;192.63;491;1.83
101.2;1714846586582;75.93;13.32;453;2.13
101.2;1714846592236;54.10;186.12;402;2.56
101.2;1714846593217;46.05;58.90;434;0.32
101.2;1714846594837;39.38;36.74;467;2.17
101.2;1714846595664;23.09;139.15;381;0.82
101.2;1714846596851;26.98;80.94;246;2.61
101.2;1714846598773;52.37;32.16;188;2.28
101.2;1714846604491;25.53;141.01;355;2.83
101.2;1714846605368;99.76;96.95;379;0.83
101.2;1714846605776;87.49;42.21;444;0.24
101.2;1714846606243;14.00;114.82;210;2.01
101.2;1714846606430;50.54;85.57;315;2.57
101.2;1714846608470;76.69;192.20;423;2.01
101.2;1714846608675;16.94;160.43;468;2.74
101.2;1714846610155;51.08;101.09;182;2.47
101.2;1714846610893;7.54;78.93;29;0.35
101.2;1714846613238;42.84;25.42;89;2.68
101.2;1714846613628;62.68;45.28;308;0.28
101.2;1714846613848;86.58;176.95;243;1.63
101.2;1714846614941;49.38;16.32;241;1.20
101.2;1714846616063;25.66;180.97;355;2.03
101.2;1714846616283;60.66;30.78;109;2.06
101.2;1714846617707;40.17;136.13;372;2.11
101.2;1714846618741;39.85;4.22;484;2.56
101.2;1714846618937;71.93;14.27;193;2.97
101.2;1714846620489;21.45;67.17;431;2.43
101.2;1714846620707;18.10;54.27;130;2.64
