id_sensor; timestamp; temperatura; humedad; CO2; volatiles
114.1;1713264386857;41.93;165.93;262;1.39
114.1;1713264388116;61.24;149.90;380;0.96
114.1;1713264388309;95.64;147.30;299;1.08
114.1;1713264388446;79.93;11.86;322;1.08
114.1;1713264388522;61.95;164.83;346;1.90
114.1;1713264389176;7.38;109.34;445;1.18
114.1;1713264389691;66.24;149.78;486;2.88
114.1;1713264389793;16.99;163.48;137;0.58
114.1;1713264390282;19.52;31.30;275;1.87
114.1;1713264390443;16.55;40.65;496;2.67
114.1;1713264390788;59.80;53.73;61;0.17
114.1;1713264391096;43.45;20.54;183;1.02
114.1;1713264391690;21.34;147.12;382;0.96
114.1;1713264393208;68.33;100.02;33;2.56
114.1;1713264394031;97.52;63.87;485;2.63
114.1;1713264394154;94.17;107.80;470;0.38
114.1;1713264394773;35.34;62.75;101;1.14
114.1;1713264396349;65.33;160.39;154;2.74
114.1;1713264396959;88.96;107.31;413;0.07
114.1;1713264397053;16.64;171.56;341;1.11
114.1;1713264397224;34.06;150.28;444;1.15
114.1;1713264397285;21.21;45.20;448;2.11
114.1;1713264397506;6.95;197.68;98;2.02
114.1;1713264397977;8.30;35.39;265;0.76
114.1;1713264398167;39.32;59.41;414;2.23
114.1;1713264399156;75.50;56.61;318;1.27
114.1;1713264400068;26.88;160.29;2;1.17
114.1;1713264400105;87.66;38.84;107;1.75
114.1;1713264400937;46.38;199.74;182;1.08
114.1;1713264401603;93.26;197.06;80;0.32
114.1;1713264401811;11.98;95.70;3;1.49
114.1;1713264401812;43.60;11.99;287;1.98
114.1;1713264402820;88.17;37.82;40;0.92
114.1;1713264403729;51.63;43.46;18;3.00
114.1;1713264403934;94.48;9.88;0;0.01
114.1;1713264404457;64.50;36.95;9;1.32
114.1;1713264404546;33.34;42.77;392;1.07
114.1;1713264404719;42.86;77.24;405;0.53
114.1;1713264405194;32.45;174.57;205;2.18
114.1;1713264405228;48.66;195.10;268;0.99
114.1;1713264405817;57.49;184.26;98;2.83
114.1;1713264406033;94.17;138.85;361;2.68
114.1;1713264406267;4.35;157.35;474;1.88
114.1;1713264406520;60.00;61.06;413;1.01
114.1;1713264407028;5.72;70.95;240;1.24
114.1;1713264407185;45.05;174.70;399;2.85
114.1;1713264407437;82.06;108.10;249;0.03
114.1;1713264407779;58.66;5.68;355;1.62
114.1;1713264408215;49.21;3.61;452;0.14
114.1;1713264408246;44.09;49.57;213;1.21
114.1;1713264408684;82.01;144.35;288;0.69
114.1;1713264409116;99.29;47.61;376;2.08
114.1;1713264409468;31.76;16.08;484;1.58
114.1;1713264411344;68.61;53.50;4;2.31
114.1;1713264412028;85.44;29.55;237;2.10
114.1;1713264412374;51.52;14.64;132;1.04
114.1;1713264412772;38.97;35.03;98;1.37
114.1;1713264412886;26.63;69.72;451;2.12
114.1;1713264413031;86.33;149.20;480;1.53
114.1;1713264413111;71.02;142.05;182;1.85
114.1;1713264413318;51.46;154.28;188;1.86
114.1;1713264413399;89.39;124.36;56;2.99
114.1;1713264413764;72.83;87.76;357;2.13
114.1;1713264414301;74.39;151.62;464;1.67
114.1;1713264414349;32.45;152.38;328;1.24
114.1;1713264414479;53.54;50.87;262;0.97
114.1;1713264414668;14.45;7.30;161;1.70
114.1;1713264414888;41.06;49.72;152;2.22
114.1;1713264415134;30.98;124.28;342;0.19
114.1;1713264415377;59.46;75.76;333;2.82
114.1;1713264416019;99.78;44.38;296;0.31
114.1;1713264416058;92.54;78.12;447;1.11
114.1;1713264416354;65.29;183.25;474;1.35
114.1;1713264416781;82.59;173.61;190;1.45
114.1;1713264417354;29.05;131.84;295;0.21
114.1;1713264417499;50.58;118.70;396;0.42
114.1;1713264417652;93.02;142.37;385;1.50
114.1;1713264418735;48.11;89.30;225;2.67
114.1;1713264418822;30.31;44.31;441;2.64
114.1;1713264419288;72.71;196.12;242;1.86
114.1;1713264419335;96.13;40.63;368;1.14
114.1;1713264419907;5.81;119.49;466;0.16
114.1;1713264420428;10.28;101.20;96;1.63
114.1;1713264420838;2.03;35.58;39;2.86
114.1;1713264421041;36.20;50.11;12;0.74
114.1;1713264422402;24.40;156.95;396;1.76
114.1;1713264423102;34.03;182.46;18;1.64
114.1;1713264423801;99.05;174.24;18;2.53
114.1;1713264423874;93.73;28.78;231;1.33
