id_sensor; timestamp; temperatura; humedad; CO2; volatiles
11.1;1713264386831;38.61;68.19;185;0.15
11.1;1713264386994;26.70;141.69;313;1.87
11.1;1713264386997;48.84;3.69;86;2.33
11.1;1713264388309;60.39;122.37;473;2.97
11.1;1713264389253;52.29;100.23;314;0.19
11.1;1713264389270;86.11;47.08;80;2.87
11.1;1713264390125;70.31;35.86;475;0.48
11.1;1713264390977;53.61;78.51;278;2.97
11.1;1713264391277;84.34;45.72;282;0.01
11.1;1713264391862;8.71;156.37;108;0.11
11.1;1713264392519;91.68;11.98;488;2.39
11.1;1713264392600;7.56;155.79;175;1.32
11.1;1713264393657;61.03;3.15;333;1.70
11.1;1713264394279;82.59;136.92;1;1.60
11.1;1713264395296;65.78;105.52;69;1.31
11.1;1713264395350;87.74;114.39;403;2.98
11.1;1713264395395;72.53;60.67;127;1.75
11.1;1713264395631;12.62;110.88;261;1.43
11.1;1713264396051;51.67;97.93;27;1.18
11.1;1713264396758;57.91;198.01;474;0.94
11.1;1713264397116;25.69;53.94;61;2.08
11.1;1713264397885;22.88;22.69;241;1.41
11.1;1713264398244;74.71;78.57;356;2.20
11.1;1713264398439;80.14;40.69;224;1.65
11.1;1713264398890;84.29;176.68;120;0.80
11.1;1713264399645;14.28;49.98;492;0.17
11.1;1713264400184;52.30;189.47;167;2.74
11.1;1713264401108;31.73;82.18;139;0.82
11.1;1713264401811;74.95;61.75;161;1.73
11.1;1713264401812;23.33;148.69;443;1.84
11.1;1713264402121;2.71;42.76;109;0.95
11.1;1713264402919;26.22;161.37;419;2.36
11.1;1713264403410;18.34;69.47;322;2.59
11.1;1713264404035;56.66;96.15;203;2.33
11.1;1713264404993;10.46;85.95;275;0.13
11.1;1713264405987;71.37;165.43;345;0.84
11.1;1713264406050;13.55;111.63;454;1.44
11.1;1713264406733;2.22;78.50;283;1.47
11.1;1713264407438;95.34;163.10;106;0.86
11.1;1713264408179;14.22;0.26;446;1.80
11.1;1713264408216;72.52;37.36;60;2.30
11.1;1713264408622;62.38;49.08;153;0.88
11.1;1713264409863;15.15;194.87;409;0.32
11.1;1713264409988;95.16;120.14;269;0.21
11.1;1713264410298;36.59;89.06;462;1.40
11.1;1713264410653;29.53;149.35;218;1.98
11.1;1713264411219;49.40;62.18;258;1.51
11.1;1713264411409;48.92;96.40;471;2.25
11.1;1713264411410;5.54;173.87;475;1.35
11.1;1713264411734;72.59;110.21;148;2.95
11.1;1713264413391;44.70;118.72;411;2.93
11.1;1713264414031;81.34;10.86;325;0.34
11.1;1713264414312;55.51;42.56;310;0.57
11.1;1713264415267;10.05;102.56;122;2.10
11.1;1713264416050;35.44;64.19;408;1.97
11.1;1713264416337;95.41;136.03;262;0.24
11.1;1713264416449;23.93;112.12;264;1.30
11.1;1713264416679;20.94;151.88;60;2.77
11.1;1713264417284;8.07;14.10;126;2.70
11.1;1713264418142;38.83;110.94;336;0.19
11.1;1713264418793;34.80;75.09;40;0.92
11.1;1713264418986;56.41;126.73;7;0.52
11.1;1713264419412;41.69;171.63;360;1.67
11.1;1713264419927;78.08;165.97;389;2.20
11.1;1713264420058;55.57;39.01;396;1.87
11.1;1713264420167;62.89;169.96;218;0.61
11.1;1713264420295;16.68;151.02;307;1.95
11.1;1713264420931;71.12;51.91;423;2.04
11.1;1713264420953;2.55;4.83;141;2.12
11.1;1713264421554;88.60;190.14;160;0.19
11.1;1713264421845;81.13;164.17;296;1.47
11.1;1713264421890;43.31;71.70;209;1.34
11.1;1713264422496;29.69;35.85;486;0.61
11.1;1713264422575;60.95;199.06;337;2.82
11.1;1713264422917;4.26;167.85;461;1.15
11.1;1713264423875;52.30;155.08;275;1.92
11.1;1713264424586;1.32;198.42;367;2.17
11.1;1713264424926;56.60;37.68;69;1.05
11.1;1713264425596;35.58;72.19;316;2.37
11.1;1713264426099;17.92;160.84;469;1.90
11.1;1713264426765;70.01;137.78;120;1.98
11.1;1713264428903;11.45;38.66;427;0.41
11.1;1713264429131;16.09;197.44;118;2.10
11.1;1713264430065;84.71;141.44;317;1.88
11.1;1713264430074;36.01;112.69;332;0.94
11.1;1713264430435;81.05;140.37;445;0.75
11.1;1713264433319;62.24;131.88;30;2.11
11.1;1713264434911;20.74;71.39;413;1.26
11.1;1713264434988;62.38;26.61;136;0.84
11.1;1713264435209;8.24;141.34;275;1.03
11.1;1713264435773;97.54;172.94;222;1.14
