id_sensor; timestamp; temperatura; humedad; CO2; volatiles
112.1;1713264386722;90.98;61.00;44;1.65
112.1;1713264386907;50.25;147.50;308;0.04
112.1;1713264386946;33.20;127.66;211;1.12
112.1;1713264387572;91.65;179.14;27;0.33
112.1;1713264388492;30.48;120.16;352;1.74
112.1;1713264388774;67.88;173.27;255;0.77
112.1;1713264389003;6.26;61.53;446;0.92
112.1;1713264389429;1.14;6.40;158;2.50
112.1;1713264389472;94.25;148.06;183;2.34
112.1;1713264390322;16.66;57.51;59;2.00
112.1;1713264390414;6.35;9.56;314;0.06
112.1;1713264390443;87.96;84.00;125;1.26
112.1;1713264391027;96.07;81.65;90;0.71
112.1;1713264391067;36.96;11.95;421;0.23
112.1;1713264391633;1.45;166.28;119;1.31
112.1;1713264392268;82.06;51.12;137;2.53
112.1;1713264393193;50.64;165.63;166;1.30
112.1;1713264393410;7.92;29.62;411;0.39
112.1;1713264393705;30.05;161.67;36;2.49
112.1;1713264393947;28.77;1.10;127;0.99
112.1;1713264394000;58.50;143.86;195;0.40
112.1;1713264394758;65.35;139.04;453;1.45
112.1;1713264394916;77.10;163.02;392;1.06
112.1;1713264395477;60.22;181.38;217;1.25
112.1;1713264395911;2.05;88.89;89;1.17
112.1;1713264396207;38.36;123.24;295;0.65
112.1;1713264396336;6.40;165.78;261;2.15
112.1;1713264396649;8.21;39.19;31;2.69
112.1;1713264397437;41.92;74.19;216;1.50
112.1;1713264397486;69.80;65.95;166;2.99
112.1;1713264397597;92.23;60.47;456;2.63
112.1;1713264397695;56.10;81.06;391;1.43
112.1;1713264397967;1.10;19.76;372;1.90
112.1;1713264398762;93.30;44.69;130;1.05
112.1;1713264399893;98.76;153.84;331;0.41
112.1;1713264401625;84.00;3.99;428;0.17
112.1;1713264402711;25.51;121.42;176;2.14
112.1;1713264402822;61.87;161.79;386;2.15
112.1;1713264404186;22.84;147.12;21;1.36
112.1;1713264404195;12.03;1.92;239;1.54
112.1;1713264404277;94.70;180.95;239;0.88
112.1;1713264404518;51.84;7.94;413;2.62
112.1;1713264405708;78.09;66.58;4;0.67
112.1;1713264405787;93.93;82.22;423;0.87
112.1;1713264407154;67.94;86.72;251;2.58
112.1;1713264407328;77.43;125.55;116;0.97
112.1;1713264407501;61.64;64.14;273;1.04
112.1;1713264407763;52.60;187.43;134;1.76
112.1;1713264410127;52.97;153.41;357;0.29
112.1;1713264410186;3.84;111.60;481;1.63
112.1;1713264410889;89.65;88.27;447;1.97
112.1;1713264411624;77.08;151.42;220;0.01
112.1;1713264412029;1.61;172.11;396;0.99
112.1;1713264412313;96.91;17.30;469;0.31
112.1;1713264412323;66.45;135.48;307;0.51
112.1;1713264413046;33.38;61.04;42;2.86
112.1;1713264413749;45.71;158.47;378;0.40
112.1;1713264414109;96.61;172.49;414;0.74
112.1;1713264414418;51.59;54.80;23;1.58
112.1;1713264414720;27.40;67.96;374;0.37
112.1;1713264415831;19.10;45.11;132;2.03
112.1;1713264417158;65.17;136.99;366;0.39
112.1;1713264417574;24.41;183.55;306;2.53
112.1;1713264419143;34.85;19.16;92;1.30
112.1;1713264419657;59.79;117.76;93;0.26
112.1;1713264419832;38.53;60.45;195;0.52
112.1;1713264420365;93.50;18.05;348;2.17
112.1;1713264420883;75.70;183.91;450;0.51
112.1;1713264421884;83.23;142.95;29;1.76
112.1;1713264421981;32.18;12.86;326;2.10
112.1;1713264422137;36.36;139.06;189;2.52
112.1;1713264422637;80.82;137.90;344;2.38
112.1;1713264422745;31.04;188.11;452;2.81
112.1;1713264422872;3.97;38.83;75;0.89
112.1;1713264423845;15.28;100.18;336;2.95
112.1;1713264423952;11.34;140.95;450;0.38
112.1;1713264424142;10.40;160.97;44;1.33
112.1;1713264424240;23.00;161.43;429;0.47
112.1;1713264424602;60.11;11.28;198;1.28
112.1;1713264425003;46.85;165.79;270;2.35
112.1;1713264425091;94.39;80.02;480;0.20
112.1;1713264425258;24.53;193.09;258;2.74
112.1;1713264425369;10.04;82.23;66;2.91
112.1;1713264425954;30.06;113.81;208;0.49
112.1;1713264426544;75.06;161.79;172;1.02
112.1;1713264427415;24.72;31.84;17;2.49
112.1;1713264427433;91.87;97.88;65;1.26
112.1;1713264427981;24.51;145.95;19;0.48
112.1;1713264428604;17.51;126.32;197;2.42
112.1;1713264430809;42.29;14.81;300;2.83
112.1;1713264431015;59.96;3.70;93;0.52
112.1;1713264431265;73.67;116.04;173;2.56
112.1;1713264431467;77.67;110.23;162;1.63
112.1;1713264431844;75.88;181.23;128;0.64
112.1;1713264432299;98.50;88.70;414;2.99
112.1;1713264432960;42.99;148.79;75;2.41
112.1;1713264434056;52.07;43.49;77;2.46
112.1;1713264434370;38.21;132.76;432;2.95
112.1;1713264434586;84.73;31.17;96;0.72
112.1;1713264435329;9.89;7.21;271;1.73
112.1;1713264435955;65.76;93.54;391;2.34
112.1;1713264436139;81.36;183.47;28;2.26
112.1;1713264436642;7.37;61.81;48;1.33
112.1;1713264436962;11.09;33.70;395;2.94
112.1;1713264437051;63.71;152.55;27;1.17
112.1;1713264437417;70.91;188.25;214;2.48
112.1;1713264437437;9.40;107.01;182;0.44
112.1;1713264437508;34.98;36.95;247;2.32
112.1;1713264437617;42.33;81.22;279;2.79
112.1;1713264437887;14.92;157.28;2;2.32
112.1;1713264438983;5.79;82.64;155;2.44
112.1;1713264439646;74.24;132.35;259;0.05
112.1;1713264439702;52.58;169.82;374;2.87
112.1;1713264440036;39.61;76.95;248;1.67
112.1;1713264440245;44.19;1.92;487;0.81
112.1;1713264440747;11.60;163.15;303;2.50
112.1;1713264440974;56.91;125.22;402;1.55
112.1;1713264441872;3.96;77.91;251;1.27
112.1;1713264442799;83.29;88.55;434;0.99
112.1;1713264442926;81.05;4.65;498;1.76
112.1;1713264443046;83.23;63.20;132;2.94
112.1;1713264443717;38.08;84.15;115;0.93
112.1;1713264444478;20.34;82.66;143;2.97
112.1;1713264444558;60.73;30.08;157;2.43
112.1;1713264445501;77.73;68.35;190;2.19
112.1;1713264445873;6.67;141.55;362;2.30
112.1;1713264446003;32.07;149.85;401;0.96
112.1;1713264446238;69.67;196.84;98;0.42
112.1;1713264446608;92.42;76.77;387;1.19
112.1;1713264447937;60.04;83.84;25;2.63
112.1;1713264448235;0.63;7.16;330;1.91
112.1;1713264448780;6.55;30.17;381;1.91
112.1;1713264450193;95.27;42.42;401;2.61
112.1;1713264450914;30.50;165.69;36;1.82
112.1;1713264452049;72.04;63.26;307;2.18
112.1;1713264452089;37.68;113.68;451;0.90
112.1;1713264453261;83.83;64.74;323;2.64
112.1;1713264453954;24.54;167.76;121;2.60
112.1;1713264456119;48.55;199.52;86;1.96
112.1;1713264456262;51.87;14.26;82;1.32
112.1;1713264456664;17.25;5.48;41;2.22
112.1;1713264456823;20.62;61.62;474;1.42
112.1;1713264456892;39.98;130.71;46;2.15
112.1;1713264458211;46.21;127.55;67;1.06
112.1;1713264458357;35.72;76.73;54;0.66
112.1;1713264458467;71.80;120.56;23;1.49
112.1;1713264458696;87.32;59.90;237;1.81
112.1;1713264458837;7.00;172.12;306;2.18
112.1;1713264458947;73.93;128.63;346;2.83
112.1;1713264459507;0.43;102.11;101;1.92
112.1;1713264459677;79.73;190.81;319;2.34
112.1;1713264460549;41.03;92.51;388;1.39
112.1;1713264460770;28.45;40.83;157;2.57
112.1;1713264461219;42.12;199.16;173;1.39
112.1;1713264462233;30.24;168.57;402;0.89
112.1;1713264462239;91.98;120.16;179;1.06
112.1;1713264462379;44.42;172.32;453;1.00
112.1;1713264463315;82.12;158.08;1;1.71
112.1;1713264463435;22.20;134.72;59;0.53
112.1;1713264463689;53.19;56.84;116;1.86
112.1;1713264464899;35.02;142.94;192;1.40
112.1;1713264465210;53.56;152.82;474;0.83
112.1;1713264465469;88.41;95.00;269;2.79
112.1;1713264465541;97.80;124.19;36;2.71
112.1;1713264466368;20.41;185.03;459;2.91
112.1;1713264466426;43.34;27.13;456;1.69
112.1;1713264467187;35.07;150.82;432;1.97
112.1;1713264467817;9.71;22.33;87;1.62
112.1;1713264469028;1.13;44.72;248;2.99
112.1;1713264469528;89.79;4.80;98;2.46
112.1;1713264469979;94.21;40.20;388;2.13
112.1;1713264470599;68.00;38.72;139;1.69
112.1;1713264470648;17.29;5.90;401;2.35
112.1;1713264470731;77.06;134.47;229;2.77
