id_sensor; timestamp; temperatura; humedad; CO2; volatiles
1103.2;1713264386998;44.72;174.18;466;0.18
1103.2;1713264387042;38.94;36.21;59;1.40
1103.2;1713264387935;86.68;124.92;213;2.88
1103.2;1713264388134;97.10;58.31;148;1.55
1103.2;1713264388445;91.00;6.38;274;1.12
1103.2;1713264388594;36.80;32.17;325;1.14
1103.2;1713264389117;76.11;187.80;484;0.05
1103.2;1713264390483;60.23;128.88;196;1.79
1103.2;1713264390521;99.10;14.57;24;2.45
1103.2;1713264390667;12.79;143.83;189;0.32
1103.2;1713264390788;17.57;111.42;155;0.43
1103.2;1713264392333;97.41;153.49;402;0.37
1103.2;1713264392613;86.21;27.80;301;0.27
1103.2;1713264393317;43.69;154.87;84;0.48
1103.2;1713264393843;12.54;2.68;174;1.74
1103.2;1713264394264;56.75;147.37;129;2.38
1103.2;1713264394418;9.66;185.43;409;0.42
1103.2;1713264394710;17.19;194.45;480;1.86
1103.2;1713264396189;23.41;195.77;73;1.71
1103.2;1713264396801;45.94;58.46;0;0.02
1103.2;1713264397194;47.82;196.08;193;1.56
1103.2;1713264397996;90.80;178.54;175;1.75
1103.2;1713264399157;42.18;153.63;322;2.48
1103.2;1713264401178;55.92;43.36;302;0.85
1103.2;1713264401278;22.83;121.54;261;1.68
1103.2;1713264401447;36.25;38.42;94;1.65
1103.2;1713264401526;3.17;110.98;483;2.20
1103.2;1713264402584;19.55;137.08;152;1.49
1103.2;1713264403219;57.84;29.13;281;1.98
1103.2;1713264403835;42.80;28.05;220;1.85
1103.2;1713264404227;69.92;136.32;0;0.32
1103.2;1713264404276;49.15;184.83;412;2.57
1103.2;1713264404449;86.40;79.38;251;0.35
1103.2;1713264405110;78.80;19.31;233;2.44
1103.2;1713264406420;50.92;155.96;92;0.77
1103.2;1713264406999;44.82;6.56;104;0.52
1103.2;1713264407374;7.74;21.84;310;1.16
1103.2;1713264407654;97.34;134.63;348;0.92
1103.2;1713264408073;46.46;15.49;452;1.66
1103.2;1713264408943;6.24;182.09;19;0.16
1103.2;1713264409467;32.50;80.81;190;1.35
1103.2;1713264412498;11.60;155.02;65;2.24
1103.2;1713264412855;88.64;37.59;129;1.17
1103.2;1713264412871;31.68;83.76;68;0.82
1103.2;1713264413347;26.47;160.02;87;2.52
1103.2;1713264414069;3.91;84.86;258;0.14
1103.2;1713264414543;74.95;33.57;281;0.69
1103.2;1713264415643;97.67;40.10;447;1.58
1103.2;1713264415690;94.98;45.48;345;0.83
1103.2;1713264416929;56.51;164.16;184;1.24
1103.2;1713264417106;14.98;150.39;231;1.87
1103.2;1713264417653;28.29;11.07;323;1.95
1103.2;1713264417713;90.92;59.91;233;0.78
1103.2;1713264418235;64.08;198.16;470;0.32
1103.2;1713264418801;36.44;27.36;43;2.79
1103.2;1713264418862;16.66;87.08;384;0.21
1103.2;1713264418943;2.20;23.42;359;1.97
1103.2;1713264419318;13.51;34.73;260;2.42
1103.2;1713264420431;24.88;54.68;349;2.35
1103.2;1713264422262;28.38;35.31;84;1.89
1103.2;1713264423073;24.24;156.50;73;1.46
1103.2;1713264423804;23.66;188.76;96;2.58
1103.2;1713264425961;44.01;176.97;316;1.47
1103.2;1713264425999;75.82;6.78;443;1.99
1103.2;1713264426318;3.10;1.34;449;1.13
1103.2;1713264427308;25.50;25.74;37;0.55
1103.2;1713264429212;38.65;134.22;409;1.78
1103.2;1713264429339;91.36;26.27;198;1.50
1103.2;1713264429633;17.18;163.85;254;1.80
1103.2;1713264429775;6.75;69.70;129;1.91
1103.2;1713264430325;16.67;63.86;234;2.94
1103.2;1713264430578;68.77;89.00;368;1.45
1103.2;1713264431055;41.19;54.79;76;1.07
1103.2;1713264431496;57.45;130.06;97;0.86
1103.2;1713264431938;51.65;191.62;404;1.62
1103.2;1713264432188;96.50;73.60;243;2.17
1103.2;1713264432988;69.44;128.25;73;2.38
1103.2;1713264434096;48.09;156.94;370;1.09
1103.2;1713264434307;59.16;140.54;8;0.22
1103.2;1713264434331;49.42;22.09;354;0.76
1103.2;1713264434619;37.90;114.10;164;0.22
1103.2;1713264434836;26.66;22.45;360;1.65
1103.2;1713264435049;21.03;82.07;366;1.63
