id_sensor; timestamp; temperatura; humedad; CO2; volatiles
101.2;1713264386809;82.45;99.21;109;2.70
101.2;1713264386833;93.81;140.03;357;1.52
101.2;1713264387059;19.55;36.97;265;0.35
101.2;1713264387778;8.80;103.21;385;2.01
101.2;1713264387992;51.48;73.91;94;2.39
101.2;1713264388247;72.36;174.79;480;0.69
101.2;1713264389223;24.44;65.67;164;2.27
101.2;1713264389348;94.47;60.82;287;2.49
101.2;1713264389793;32.63;9.53;254;0.99
101.2;1713264389994;25.06;102.00;137;0.24
101.2;1713264390243;22.94;67.67;293;1.29
101.2;1713264391682;85.30;187.38;32;2.38
101.2;1713264391708;2.00;89.82;48;1.05
101.2;1713264392127;59.23;166.58;292;1.67
101.2;1713264392363;88.23;145.83;187;1.07
101.2;1713264392551;37.23;33.98;105;1.73
101.2;1713264393004;39.61;1.37;181;2.05
101.2;1713264393456;37.07;29.73;40;1.30
101.2;1713264394804;74.76;16.94;209;0.51
101.2;1713264395116;21.31;111.03;295;2.26
101.2;1713264396350;90.90;91.78;164;2.80
101.2;1713264396482;51.59;42.40;176;2.73
101.2;1713264397276;86.70;0.30;322;0.38
101.2;1713264397866;16.34;51.11;200;0.07
101.2;1713264398318;54.48;59.11;82;2.79
101.2;1713264398594;29.64;114.95;471;0.95
101.2;1713264399250;74.00;55.43;371;0.98
101.2;1713264400097;39.53;129.51;185;0.43
101.2;1713264400206;58.36;178.23;459;0.92
101.2;1713264400495;63.58;4.43;38;1.92
101.2;1713264401980;49.27;159.00;228;1.92
101.2;1713264402277;70.66;198.49;153;0.93
101.2;1713264402507;21.95;177.13;322;0.21
101.2;1713264403191;37.65;6.71;293;1.37
101.2;1713264403459;28.47;168.92;144;2.16
101.2;1713264404750;49.72;174.22;36;2.77
101.2;1713264404830;36.76;164.52;476;0.56
101.2;1713264405631;56.92;82.16;184;2.23
101.2;1713264406573;16.52;147.07;397;1.26
101.2;1713264407932;90.58;127.39;19;0.45
101.2;1713264408278;6.20;88.31;325;2.02
101.2;1713264409003;4.69;79.96;312;1.37
101.2;1713264409082;0.27;181.22;216;0.76
101.2;1713264409530;79.79;79.55;426;2.51
101.2;1713264410238;50.32;180.14;19;2.00
101.2;1713264411012;85.51;12.68;473;1.18
101.2;1713264412142;69.06;102.43;453;1.87
101.2;1713264412825;16.45;168.62;11;0.53
101.2;1713264413014;62.65;67.78;27;0.60
101.2;1713264413453;48.66;76.88;119;1.75
101.2;1713264413917;31.99;163.12;340;1.72
101.2;1713264414669;36.47;68.14;364;0.40
101.2;1713264414731;15.19;95.23;240;0.12
101.2;1713264414904;88.67;137.62;453;2.07
101.2;1713264415403;48.66;48.03;3;1.59
