id_sensor; timestamp; temperatura; humedad; CO2; volatiles
2103.1;1714907909968;87.96;28.06;254;1.04
2103.1;1714907910395;59.14;140.48;2;2.83
2103.1;1714907912010;22.94;6.67;135;0.31
2103.1;1714907912600;3.31;15.90;189;1.47
2103.1;1714907913975;99.40;79.38;112;0.35
2103.1;1714907916477;18.54;59.72;202;0.49
2103.1;1714907916679;72.55;147.47;78;2.04
2103.1;1714907918087;9.82;51.63;405;0.36
2103.1;1714907919365;80.10;199.78;409;2.76
2103.1;1714907919972;52.39;145.72;350;1.05
2103.1;1714907922771;60.36;169.16;205;0.69
2103.1;1714907924102;18.67;135.85;54;2.18
2103.1;1714907926209;57.86;112.89;454;0.25
2103.1;1714907930065;8.88;135.31;311;2.32
2103.1;1714907930212;4.67;0.66;319;2.30
2103.1;1714907931321;83.36;21.33;359;0.09
2103.1;1714907931523;0.45;104.58;190;0.21
2103.1;1714907931742;91.32;193.84;482;0.59
2103.1;1714907933659;31.17;89.79;188;1.79
2103.1;1714907933849;53.73;95.66;427;2.45
2103.1;1714907934208;32.89;138.98;106;2.90
2103.1;1714907934429;69.16;186.01;357;1.21
2103.1;1714907934822;10.88;13.13;223;2.76
2103.1;1714907935506;15.03;193.35;353;1.18
2103.1;1714907936737;55.27;15.81;51;2.86
2103.1;1714907939505;14.64;29.39;77;1.88
2103.1;1714907944239;75.09;194.55;449;0.73
2103.1;1714907944642;43.87;63.94;186;1.70
2103.1;1714907945046;71.23;39.40;283;2.30
2103.1;1714907945474;9.09;48.27;201;2.90
2103.1;1714907946932;75.37;180.94;375;1.83
2103.1;1714907948382;28.51;68.50;108;0.19
