id_sensor; timestamp; temperatura; humedad; CO2; volatiles
1103.2;1714907911467;54.74;22.40;406;0.37
1103.2;1714907911638;5.53;127.20;98;2.25
1103.2;1714907913605;51.14;166.08;199;1.08
1103.2;1714907913737;39.85;33.12;207;0.22
1103.2;1714907914163;70.03;146.71;68;0.58
1103.2;1714907914567;50.76;72.37;215;1.64
1103.2;1714907916073;18.28;32.75;126;1.24
1103.2;1714907916899;48.08;165.99;48;2.63
1103.2;1714907917302;8.16;160.70;114;0.11
1103.2;1714907917491;57.38;108.34;70;0.73
1103.2;1714907920409;25.78;166.62;224;1.61
1103.2;1714907923374;85.50;199.97;68;0.21
1103.2;1714907924959;28.88;123.69;137;1.73
1103.2;1714907925208;36.89;193.92;446;1.58
1103.2;1714907925835;7.13;105.30;498;0.35
1103.2;1714907926617;83.69;11.78;313;0.69
1103.2;1714907927677;10.59;110.75;467;0.79
1103.2;1714907928189;89.16;113.01;76;1.97
1103.2;1714907928627;48.89;77.45;42;2.74
1103.2;1714907932115;41.44;138.12;366;1.63
1103.2;1714907933470;58.90;100.74;464;2.60
1103.2;1714907934021;48.80;34.15;397;0.60
1103.2;1714907935038;22.08;4.81;372;1.63
1103.2;1714907939318;39.10;27.94;332;2.10
1103.2;1714907939679;29.19;121.43;279;2.69
1103.2;1714907941615;63.04;159.63;400;1.40
1103.2;1714907943002;71.26;5.79;351;2.55
1103.2;1714907945670;85.02;105.17;112;1.84
1103.2;1714907945918;85.53;190.38;162;2.75
1103.2;1714907947136;81.41;84.89;338;0.22
1103.2;1714907948618;80.21;169.63;122;2.06
1103.2;1714907948838;19.30;102.67;353;0.46
1103.2;1714907949462;50.38;104.54;148;2.07
