id_sensor; timestamp; temperatura; humedad; CO2; volatiles
2103.1;1713264387000;87.91;143.54;282;2.96
2103.1;1713264387553;64.45;114.64;300;0.09
2103.1;1713264388355;98.01;148.19;416;2.87
2103.1;1713264388766;48.05;107.56;160;2.85
2103.1;1713264390907;20.58;122.17;346;2.15
2103.1;1713264391400;49.71;120.32;393;2.26
2103.1;1713264391851;3.52;10.56;235;0.39
2103.1;1713264394048;57.73;68.26;298;0.23
2103.1;1713264394464;47.28;71.76;124;1.96
2103.1;1713264394836;59.83;117.18;221;2.93
2103.1;1713264395655;28.15;109.06;333;0.32
2103.1;1713264396600;46.87;154.45;109;0.74
2103.1;1713264396851;16.94;193.88;160;0.08
2103.1;1713264397366;63.85;131.36;2;2.05
2103.1;1713264398471;38.18;145.10;23;1.47
2103.1;1713264399204;42.12;197.31;175;1.52
2103.1;1713264399456;41.22;154.82;474;0.10
2103.1;1713264400145;8.00;171.06;27;0.17
2103.1;1713264400628;62.38;11.10;268;2.62
2103.1;1713264400959;63.26;67.41;17;1.37
2103.1;1713264401009;16.22;58.04;89;1.04
2103.1;1713264401650;67.29;142.98;325;1.38
2103.1;1713264402351;16.64;38.72;209;1.76
2103.1;1713264402677;96.33;94.33;194;2.79
2103.1;1713264402820;98.79;153.89;241;1.48
2103.1;1713264402949;41.62;140.36;126;1.67
2103.1;1713264403761;90.14;26.76;193;1.34
2103.1;1713264405218;0.24;52.53;146;1.18
2103.1;1713264405248;36.89;162.31;359;2.03
2103.1;1713264405583;22.66;74.40;409;0.57
2103.1;1713264405625;56.45;37.43;329;0.17
2103.1;1713264405693;64.25;111.68;193;2.73
2103.1;1713264405804;28.40;184.44;499;1.41
2103.1;1713264406782;31.53;97.48;250;1.13
2103.1;1713264406968;48.00;68.06;156;0.28
2103.1;1713264407186;13.15;100.85;73;0.90
2103.1;1713264407701;67.26;31.11;412;0.73
2103.1;1713264408805;24.90;27.16;476;1.17
2103.1;1713264409418;25.68;32.56;26;1.51
2103.1;1713264409864;50.24;180.49;176;0.31
2103.1;1713264409895;62.26;187.30;334;1.05
2103.1;1713264410233;74.79;5.11;421;2.47
2103.1;1713264410242;70.41;75.86;454;2.40
2103.1;1713264410784;59.08;64.85;347;1.34
2103.1;1713264410964;28.18;131.96;220;2.39
2103.1;1713264411313;44.64;49.94;419;2.00
2103.1;1713264411530;22.03;85.04;162;0.31
2103.1;1713264411936;11.72;172.64;262;2.78
2103.1;1713264411969;4.61;64.13;138;0.00
2103.1;1713264412766;74.23;40.63;433;2.21
2103.1;1713264413187;41.98;147.73;211;0.78
2103.1;1713264413264;46.81;166.81;164;2.31
2103.1;1713264413361;57.94;127.85;449;1.63
2103.1;1713264413688;88.89;110.59;417;1.37
2103.1;1713264413894;46.78;127.78;204;2.81
2103.1;1713264414888;62.06;96.02;19;0.97
2103.1;1713264414979;49.26;51.56;497;0.95
2103.1;1713264415299;84.49;15.47;353;2.77
2103.1;1713264415566;42.86;12.75;350;2.90
2103.1;1713264415862;37.35;46.42;53;2.89
2103.1;1713264416890;43.94;199.08;305;2.84
2103.1;1713264417276;30.10;162.86;303;1.07
2103.1;1713264417903;12.49;110.96;82;1.13
2103.1;1713264418822;41.50;66.95;263;1.09
2103.1;1713264419727;27.46;26.50;256;1.40
2103.1;1713264421427;15.68;126.67;209;2.26
2103.1;1713264421583;49.70;36.33;343;2.20
2103.1;1713264421723;31.15;101.49;301;0.36
