id_sensor; timestamp; temperatura; humedad; CO2; volatiles
114.1;1714907910176;86.86;166.20;75;0.33
114.1;1714907911081;96.57;26.41;438;0.48
114.1;1714907911296;95.50;191.82;282;0.57
114.1;1714907912225;91.34;150.61;264;2.71
114.1;1714907912429;9.68;2.70;244;0.97
114.1;1714907913023;89.47;91.52;93;0.66
114.1;1714907913412;66.16;143.10;241;1.94
114.1;1714907915444;30.57;109.93;348;2.53
114.1;1714907915913;38.81;132.24;172;2.32
114.1;1714907917707;60.79;69.58;338;0.39
114.1;1714907917866;54.90;133.08;103;2.26
114.1;1714907919163;94.39;7.03;239;1.82
114.1;1714907920206;88.58;69.13;55;0.22
114.1;1714907921437;80.96;34.11;217;2.36
114.1;1714907921830;1.79;176.91;141;0.94
114.1;1714907922019;78.03;110.10;178;1.60
114.1;1714907923715;33.41;22.75;225;1.55
114.1;1714907923915;61.26;137.32;150;2.94
114.1;1714907928405;19.87;134.51;232;0.32
114.1;1714907930386;77.84;111.50;122;2.00
114.1;1714907930963;0.84;192.35;197;0.47
114.1;1714907932318;82.70;29.60;235;1.85
114.1;1714907932482;85.30;153.18;347;0.99
114.1;1714907933283;88.68;22.41;393;1.38
114.1;1714907936361;6.93;102.92;188;1.29
114.1;1714907936941;41.40;152.10;491;2.99
114.1;1714907938221;86.82;32.23;134;2.16
114.1;1714907939096;90.73;68.67;159;2.37
114.1;1714907940086;54.27;123.77;184;1.50
114.1;1714907942627;11.72;129.76;277;1.13
114.1;1714907943206;97.90;101.07;330;1.27
114.1;1714907944018;13.42;168.79;412;0.45
114.1;1714907947527;60.05;122.16;133;1.80
114.1;1714907949635;4.72;166.56;262;0.69
